contractor_name,permit_number,address,permit_type,value,issue_date,city,owner_name
GM ELECTRIC,MEP-SOL-PMT25-34930829,"214 W GRAMERCY PLACE, City of San Antonio, TX 78212",Solar - Photovoltaic Permit,,2025-11-04,San Antonio,Case Martin
"Freedom Forever Texas, LLC",MEP-SOL-PMT25-34931252,"1915 LAKE PEIPSI, City of San Antonio, TX 78251",Solar - Photovoltaic Permit,,2025-11-04,San Antonio,Rivera Solar Project
"Freedom Forever Texas, LLC",MEP-SOL-PMT25-34931617,"16711 CANYON LEDGE, City of San Antonio, TX 78232",Solar - Photovoltaic Permit,,2025-11-04,San Antonio,Tran Solar Project
Freedom Solar Power,MEP-SOL-PMT25-34931625,"7639 HAYS HILL, City of San Antonio, TX 78256",Solar - Photovoltaic Permit,,2025-11-04,San Antonio,Todaro PV/ESS Project
Freedom Solar Power,MEP-SOL-PMT25-34931792,"6943 WRIGHT WAY DR, City of San Antonio, TX 78240",Solar - Photovoltaic Permit,,2025-11-04,San Antonio,Katherine Mcgookey PV solar project
"GREENSTAR POWER, LLC",MEP-SOL-PMT25-34931793,"2123 HOLLOW CIRCLE, City of San Antonio, TX 78227",Solar - Photovoltaic Permit,,2025-11-04,San Antonio,Anita Gomez
Freedom Solar Power,MEP-SOL-PMT25-34931889,"323 W MEADOWLANE DR, City of San Antonio, TX 78209",Solar - Photovoltaic Permit,,2025-11-04,San Antonio,Jim Thomas PV solar project
Current Power Technologies,MEP-SOL-PMT25-34931893,"21 BURNHAM GLEN, City of San Antonio, TX 78257",Solar - Photovoltaic Permit,,2025-11-04,San Antonio,Larry Hicks
TEXAS PROFICIENT CONTRACTORS LLC,MEP-TML-PMT25-44032106,"4101 SWANS LANDING, City of San Antonio, TX 78217",Electrical TML Permit,,2025-11-04,San Antonio,4101 Swans Landing #T2
MSF ELECTRIC INC,MEP-TOP-PMT25-33632074,"907 RECIO, City of San Antonio, TX 78225",Electrical TOPS Permit,,2025-11-04,San Antonio,TOPS
Mauldin Electric Co,MEP-TOP-PMT25-33632084,"12750 FISCHER RD, City of San Antonio, TX 78073",Electrical TOPS Permit,,2025-11-04,San Antonio,SA03320 TOPS
Esquivel Electrical and Lighting,MEP-TOP-PMT25-33632137,"1161 FITCH ST, City of San Antonio, TX 78211",Electrical TOPS Permit,,2025-11-04,San Antonio,1161 Fitch
GARRY RAYOS,MNT-MEP-PMT25-18200392,"8711 CINNAMON CREEK, City of San Antonio, TX 78240",Maintenance Permit,,2025-11-04,San Antonio,8711 Cinnamon Creek
Beck,REP-CRP-PMT25-35400494,"6443 W HAUSMAN RD, City of San Antonio, TX 78249",Minor Commercial Repair Permit,,2025-11-04,San Antonio,Unknown Owner
LEONARD MITCHELL,REP-CRP-PMT25-35400495,"7701 FM 1346, City of San Antonio, TX 78220",Minor Commercial Repair Permit,,2025-11-04,San Antonio,RESTROOM RENOVATIONS
GARY RODRIGUEZ,REP-FND-PMT25-35102626,"1415 FULTON AVE, City of San Antonio, TX 78201",Foundation Repair Permit,,2025-11-04,San Antonio,Unknown Owner
Robert Benke,REP-FND-PMT25-35102627,"219 FROST, City of San Antonio, TX 78201",Foundation Repair Permit,,2025-11-04,San Antonio,Unknown Owner
Robert Benke,REP-FND-PMT25-35102628,"426 HERMINE BLVD, City of San Antonio, TX 78212",Foundation Repair Permit,,2025-11-04,San Antonio,Unknown Owner
"ROBERT ARTHUR DESHAZER, SA STRUCTURAL REPAIR SOLUTIONS",REP-FND-PMT25-35102630,"6310 RIDGE PASS DR, City of San Antonio, TX 78233",Foundation Repair Permit,,2025-11-04,San Antonio,Unknown Owner
"ROBERT ARTHUR DESHAZER, SA STRUCTURAL REPAIR SOLUTIONS",REP-FND-PMT25-35102631,"1423 SAN RAFAEL ST, City of San Antonio, TX 78214",Foundation Repair Permit,,2025-11-04,San Antonio,Unknown Owner
"ROBERT ARTHUR DESHAZER, SA STRUCTURAL REPAIR SOLUTIONS",REP-FND-PMT25-35102632,"9223 SILVER HILL, City of San Antonio, TX 78224",Foundation Repair Permit,,2025-11-04,San Antonio,Unknown Owner
GARY RODRIGUEZ,REP-FND-PMT25-35102633,"5402 STORMY BREEZE, City of San Antonio, TX 78247",Foundation Repair Permit,,2025-11-04,San Antonio,Unknown Owner
"ARTURO TERRAZAS RODRIGUEZ, GT ROOFING",REP-ROF-PMT25-35206549,"1095 SW 35TH ST, City of San Antonio, TX 78237",Re-Roof Permit,,2025-11-04,San Antonio,Unknown Owner
"PAUL A ESPINOZA, PARU CONSTRUCTION",REP-ROF-PMT25-35206550,"10819 SIERRA GLEN DR, City of San Antonio, TX 78245",Re-Roof Permit,,2025-11-04,San Antonio,Unknown Owner
"CLAYTON KRESTA, KRESTA ROOFING & CONSTRUCTING",REP-ROF-PMT25-35206551,"7615 BEDFORD CRK, City of San Antonio ETJ, TX 78254",Re-Roof Permit,,2025-11-04,San Antonio,Unknown Owner
"RAUL O SANDOVAL, SANDOVAL ROOFING & REMODELING",REP-ROF-PMT25-35206552,"14030 PIKESDALE, City of San Antonio ETJ, TX 78253",Re-Roof Permit,,2025-11-04,San Antonio,Unknown Owner
Michael Rust,REP-ROF-PMT25-35206553,"2306 S NAVIDAD, City of San Antonio, TX 78207",Re-Roof Permit,,2025-11-04,San Antonio,Unknown Owner
Michael Rust,REP-ROF-PMT25-35206554,"430 BLUEBONNET ST, City of San Antonio, TX 78202",Re-Roof Permit,,2025-11-04,San Antonio,Unknown Owner
David Delgado,REP-ROF-PMT25-35206555,"829 WESTFALL AVE, City of San Antonio, TX 78210",Re-Roof Permit,,2025-11-04,San Antonio,Unknown Owner
Jason Armstrong,REP-ROF-PMT25-35206556,"309 E COMMERCE ST, City of San Antonio, TX 78205",Re-Roof Permit,,2025-11-04,San Antonio,Unknown Owner
"LUIS J OCURA, UNBEATABLE CONTRACTORS",REP-ROF-PMT25-35206557,"219 WHITECLIFF, City of San Antonio, TX 78227",Re-Roof Permit,,2025-11-04,San Antonio,219 Whitecliff
Jason Armstrong,REP-ROF-PMT25-35206558,"225 WELLESLEY BLVD, City of San Antonio, TX 78209",Re-Roof Permit,,2025-11-04,San Antonio,Unknown Owner
"Louis Retault, 210 Realty, LLC",REP-ROF-PMT25-35206559,"6743 MILLROCK PASS, City of San Antonio, TX 78233",Re-Roof Permit,,2025-11-04,San Antonio,6743 Millrock Pass - Re-Roof
"TABATHA LUCAS, SOTEX EXTERIORS",REP-ROF-PMT25-35206560,"158 ESCUELA, City of San Antonio, TX 78237",Re-Roof Permit,,2025-11-04,San Antonio,Unknown Owner
"ROGER C WRIGHT, WRIGHT RESTORATION",REP-ROF-PMT25-35206561,"24206 GAZANIA BLUFF, City of San Antonio ETJ, TX 78260",Re-Roof Permit,,2025-11-04,San Antonio,Unknown Owner
"Bradford D. Beldon, BELDON ROOFING",REP-ROF-PMT25-35206562,"24164 IH 10 W, City of San Antonio, TX 78257",Re-Roof Permit,,2025-11-04,San Antonio,Unknown Owner
Priority Roofing of Austin,REP-ROF-PMT25-35206563,"315 GETTYSBURG RD, City of San Antonio, TX 78228",Re-Roof Permit,,2025-11-04,San Antonio,Unknown Owner
Jason Armstrong,REP-ROF-PMT25-35206564,"9912 DAWN TRAIL, TX 78254",Re-Roof Permit,,2025-11-04,San Antonio,Unknown Owner
"LORI SLATTERY, DIAMOND BAR CUSTOM BUILDERS LL",REP-ROF-PMT25-35206565,"11719 BRIDGE HAMPTON, City of San Antonio, TX 78251",Re-Roof Permit,,2025-11-04,San Antonio,Unknown Owner
"Misti White, Rhino Roofers",REP-ROF-PMT25-35206566,"10623 BLUESTONE CREEK, City of San Antonio, TX 78254",Re-Roof Permit,,2025-11-04,San Antonio,Unknown Owner
HENRY JACKIE KARAM,REP-ROF-PMT25-35206567,"4909 WOODSTONE, City of San Antonio, TX 78230",Re-Roof Permit,,2025-11-04,San Antonio,Unknown Owner
"FRANK H ALVARADO, ALVARADO'S BUILDING & REMODEL",REP-ROF-PMT25-35206568,"6039 HOPES FERRY, City of San Antonio, TX 78233",Re-Roof Permit,,2025-11-04,San Antonio,6039 HOPES FERRY - Re-Roof
Dennis Fernando Saybe,REP-ROF-PMT25-35206569,"7315 LYIA BRANCH, City of San Antonio, TX 78252",Re-Roof Permit,,2025-11-04,San Antonio,Unknown Owner
Keven Uzun,REP-ROF-PMT25-35206570,"12051 STONEY CROSSING, City of San Antonio, TX 78247",Re-Roof Permit,,2025-11-04,San Antonio,Unknown Owner
Keven Uzun,REP-ROF-PMT25-35206571,"4410 SPARROW CREEK, City of San Antonio, TX 78238",Re-Roof Permit,,2025-11-04,San Antonio,Unknown Owner
Keven Uzun,REP-ROF-PMT25-35206572,"139 DOKES DR, City of San Antonio, TX 78228",Re-Roof Permit,,2025-11-04,San Antonio,Unknown Owner
Keven Uzun,REP-ROF-PMT25-35206573,"6027 ROYAL WOOD, City of San Antonio, TX 78239",Re-Roof Permit,,2025-11-04,San Antonio,Unknown Owner
David Delgado,REP-ROF-PMT25-35206574,"16627 FALLEN TREE DR, City of San Antonio, TX 78247",Re-Roof Permit,,2025-11-04,San Antonio,Unknown Owner
ROBERT J HERNANDEZ,REP-ROF-PMT25-35206575,"13151 LARKABBEY, City of San Antonio, TX 78233",Re-Roof Permit,,2025-11-04,San Antonio,Unknown Owner
Adrian Gonzales,REP-ROF-PMT25-35206576,"12915 THOMAS SUMTER, City of San Antonio, TX 78233",Re-Roof Permit,,2025-11-04,San Antonio,Unknown Owner
Carlos Hernandez,REP-ROF-PMT25-35206577,"12400 NACOGDOCHES RD, City of San Antonio, TX 78217",Re-Roof Permit,,2025-11-04,San Antonio,Carlos Hernandez
Esther G Obregon,REP-ROF-PMT25-35206578,"2810 DARWIN, City of San Antonio, TX 78228",Re-Roof Permit,,2025-11-04,San Antonio,Unknown Owner
Esther G Obregon,REP-ROF-PMT25-35206579,"6011 LAKE VICTORIA, City of San Antonio, TX 78222",Re-Roof Permit,,2025-11-04,San Antonio,Unknown Owner
"COREY BOLING, BOLING CONSTRUCTION",REP-ROF-PMT25-35206580,"9723 GREAT BASIN DR, City of San Antonio, TX 78251",Re-Roof Permit,,2025-11-04,San Antonio,Unknown Owner
Chad Bradshaw,REP-ROF-PMT25-35206581,"8935 BRANDING FIELD, City of San Antonio, TX 78240",Re-Roof Permit,,2025-11-04,San Antonio,Unknown Owner
"BENY G GARCIA-GUTIERREZ, VIVA COMMERCIAL COMPANY LLC",REP-RRP-PMT-25-35303698,"1718 MONTEZUMA, City of San Antonio, TX 78207",Residential Repair Permit,,2025-11-04,San Antonio,AFF - 1718 MONTEZUMA
"BENY G GARCIA-GUTIERREZ, VIVA COMMERCIAL COMPANY LLC",REP-RRP-PMT-25-35303698,"1718 MONTEZUMA, City of San Antonio, TX 78207",Residential Repair Permit,,2025-11-04,San Antonio,AFF - 1718 MONTEZUMA
"BENY G GARCIA-GUTIERREZ, VIVA COMMERCIAL COMPANY LLC",REP-RRP-PMT-25-35303699,"2018 ARBOR PLACE, City of San Antonio, TX 78207",Residential Repair Permit,,2025-11-04,San Antonio,AFF - 2018 ARBOR PLACE
"BENY G GARCIA-GUTIERREZ, VIVA COMMERCIAL COMPANY LLC",REP-RRP-PMT-25-35303699,"2018 ARBOR PLACE, City of San Antonio, TX 78207",Residential Repair Permit,,2025-11-04,San Antonio,AFF - 2018 ARBOR PLACE
"BENY G GARCIA-GUTIERREZ, VIVA COMMERCIAL COMPANY LLC",REP-RRP-PMT-25-35303699,"2018 ARBOR PLACE, City of San Antonio, TX 78207",Residential Repair Permit,,2025-11-04,San Antonio,AFF - 2018 ARBOR PLACE
Alan Mettler,REP-RRP-PMT-25-35303700,"1535 EDISON DR, City of San Antonio, TX 78201",Residential Repair Permit,,2025-11-04,San Antonio,Unknown Owner
Alan Mettler,REP-RRP-PMT-25-35303700,"1535 EDISON DR, City of San Antonio, TX 78201",Residential Repair Permit,,2025-11-04,San Antonio,Unknown Owner
